component_name,cultivar_name,harvest_yield,humidity_rh,temperature_c,vapor_pressure_deficit,co2_ppm,fan_intensity,light_intensity,light_on_minutes,irrigation_minutes,grow_room
Baby Kale,Siberian,6.845,61.3231118881118,21.4042665667665,0.98640724425007,1130.71969696969,228.545455,255.0,57.545455,54.727273,Grow_5
Red Oakleaf,3SX3806,7.607,64.3526456876456,22.6589976689976,0.983015683781808,1017.27738927738,228.545455,255.0,45.181818,48.636364,Grow_3
Red Mizuna,Red Baron Plus,9.819,66.5210281385281,23.0800865800865,0.947317769770239,1141.88085399449,228.545455,255.0,47.272727,52.818182,Grow_1
Curly Iceberg,Cristabel,10.371,56.7930011655011,22.3724125874125,1.16999607698979,1023.23484848484,228.545455,217.909091,53.545455,53.272727,Grow_3
Baby Kale,Siberian,11.373,69.838986013986,22.8673333333333,0.841122344619358,1137.02850180122,228.545455,255.0,53.090909,53.727273,Grow_1
Butterhead,Fairly,14.344,64.5641899766899,22.1169813519813,0.944337886199464,1055.0453485908,228.545455,230.454545,46.545455,51.454545,Grow_1
Curly Iceberg,Cristabel,15.946,62.9659498834498,22.6398659673659,1.01915231265112,1073.93457300275,228.545455,217.909091,48.727273,53.818182,Grow_3
Butterhead,Fairly,18.18,63.3924142524142,23.5844547119547,1.06833177247282,1040.21212121212,228.545455,230.454545,47.727273,53.363636,Grow_2
Green Romaine,Green Forest,19.16,67.1740084915084,23.245755078255,0.937048536778339,1143.45454545454,228.545455,192.0,48.181818,50.909091,Grow_1
Green Romaine,Green Forest,19.32,71.1831293706293,22.3895629370629,0.78094305677371,1042.75895316804,228.545455,239.545455,48.454545,53.272727,Grow_2
Butterhead,Fairly,19.325,66.9222785547785,23.1732517482517,0.940022552029976,1058.06993006993,228.545455,230.454545,48.545455,53.363636,Grow_1
Butterhead,Fairly,19.424,67.3830611055611,24.0610231435231,0.979041203006246,1125.21731299004,228.545455,228.0,46.727273,52.363636,Grow_1
Green Romaine,Green Forest,19.836,69.3627622377622,22.7094239094239,0.846207847269993,1143.45454545454,228.545455,192.0,50.636364,50.909091,Grow_1
Butterhead,Fairly,20.109,70.8348892773892,22.9145454545454,0.816003475540372,1094.88752913752,228.545455,225.727273,46.636364,47.727273,Grow_5
Butterhead,Fairly,20.313,66.8232634032634,23.4748484848484,0.961207059545145,1112.38498622589,228.545455,230.454545,49.272727,54.636364,Grow_2
Butterhead,Fairly,20.482,57.2682375957375,23.7975899100899,1.26061860202148,1057.4493006993,228.545455,228.0,47.0,52.909091,Grow_1
Butterhead,Fairly,21.16,67.4154678654678,23.9078737928737,0.969285278871026,1125.21731299004,228.545455,228.0,47.272727,52.363636,Grow_1
Butterhead,Fairly,21.34,67.5372435897435,22.7957575757575,0.901803661140201,1213.21074380165,228.545455,228.0,50.090909,51.0,Grow_5
Butterhead,Fairly,21.491,64.7126223776223,22.9554545454545,0.990267180512073,1040.21212121212,228.545455,230.454545,48.090909,53.363636,Grow_2
Green Romaine,Green Forest,21.76,68.7881035631035,22.4931543456543,0.851140120218701,1042.75895316804,228.545455,239.545455,47.363636,53.272727,Grow_2
Butterhead,Fairly,21.858,54.6898805361305,23.6172027972027,1.32241624746865,1039.87741046831,228.545455,230.454545,48.545455,53.909091,Grow_2
Butterhead,Fairly,22.352,56.798141025641,23.6338111888111,1.26174884558162,1057.4493006993,228.545455,228.0,47.363636,52.909091,Grow_1
Butterhead,Fairly,22.579,66.6891666666666,23.318479020979,0.955723132907754,1213.21074380165,228.545455,228.0,49.0,51.0,Grow_5
Butterhead,Fairly,23.329,53.5696153846153,21.7064701964701,1.20699726561686,1213.50482093663,228.545455,225.727273,46.636364,48.363636,Grow_5
Curly Iceberg,Cristabel,23.529,62.9543589743589,22.9797435897435,1.04012897725234,1069.41804407713,228.545455,220.363636,49.909091,55.636364,Grow_1
Curly Iceberg,Cristabel,24.163,60.3863811188811,23.1623076923076,1.12460828383816,1069.41804407713,228.545455,220.363636,50.454545,55.636364,Grow_1
Butterhead,Fairly,24.432,61.0722139224411,22.6689446916719,1.07318390874005,1071.34848484848,228.545455,228.0,47.727273,51.545455,Grow_3
Butterhead,Fairly,24.766,64.7337345987346,23.0598809523809,0.995776046355182,1112.09112100021,228.545455,230.454545,45.181818,50.363636,Grow_2
Butterhead,Fairly,25.615,61.4199728049728,23.630878010878,1.1265530920296,1225.59615384615,228.545455,228.0,51.454545,51.818182,Grow_5
Butterhead,Fairly,26.108,68.2595562770562,23.5731601731601,0.92432179742002,1113.68044077135,228.545455,230.454545,49.181818,54.636364,Grow_2
Curly Iceberg,Cristabel,26.664,63.7793181818181,23.2307255244755,1.03250538160686,1128.09943844034,228.545455,217.909091,51.090909,51.181818,Grow_5
Curly Iceberg,Cristabel,26.979,64.6612762237762,23.481655011655,1.02553729010184,1141.88085399449,228.545455,220.363636,47.090909,52.818182,Grow_1
Curly Iceberg,Cristabel,30.596,61.7282113719613,22.4983674658674,1.0437122762961,1073.93457300275,228.545455,217.909091,50.090909,53.818182,Grow_3
Baby Kale,Siberian,7.478,66.6128856328856,22.5984798534798,0.917900998589786,1066.04629629629,228.555556,253.111111,42.333333,49.333333,Grow_2
Baby Kale,Siberian,7.517,66.2828418803418,22.55448005698,0.924770059941059,1066.04629629629,228.555556,253.111111,43.555556,49.333333,Grow_2
Green Romaine,Green Forest,12.639,62.2378011803011,24.1468671143671,1.13811128696501,1127.21187516187,228.555556,193.444444,45.666667,52.888889,Grow_1
Curly Iceberg,Cristabel,16.689,58.0476017501017,22.0946825396825,1.11647534646859,1098.66498316498,228.555556,216.777778,43.222222,50.111111,Grow_4
Curly Iceberg,Cristabel,20.575,58.4358262108262,22.2825223850223,1.11920064376224,1098.66498316498,228.555556,216.777778,43.222222,50.111111,Grow_4
Curly Iceberg,Cristabel,21.545,62.8883702408702,22.2482064232064,0.996749507717357,1136.15598290598,228.555556,216.777778,44.222222,50.333333,Grow_1
Butterhead,Fairly,26.099,61.6364586894586,22.8701481481481,1.07086638563213,1195.75925925925,228.555556,231.0,44.333333,47.111111,Grow_5
Butterhead,Fairly,26.448,63.3718722018721,24.6188512413512,1.13521295897397,1126.05756280756,228.555556,229.111111,46.333333,52.444444,Grow_1
Butterhead,Fairly,29.788,63.5764472934472,24.6131068376068,1.12868005631918,1126.05756280756,228.555556,229.111111,45.888889,52.444444,Grow_1
Baby Kale,Siberian,8.511,72.5664487179487,22.3093113553113,0.739885723074342,1165.47619047619,230.0,253.071429,48.5,52.785714,Grow_4
Baby Kale,Siberian,10.855,68.0959294871794,21.9255357142857,0.841159028042256,1124.14331501831,230.0,253.071429,53.642857,57.857143,Grow_2
Green Romaine,Green Forest,16.446,65.9274912587412,23.4545071595071,0.984512879662539,1036.72889610389,230.0,237.285714,52.571429,52.642857,Grow_2
Butterhead,Fairly,19.19,58.1925429332572,22.6249017867053,1.14791803532359,1128.76224489795,230.0,228.0,52.571429,55.0,Grow_1
Curly Iceberg,Cristabel,21.494,70.2080647130647,22.3201434676434,0.804112760304872,1128.68069430569,230.0,220.071429,51.285714,55.214286,Grow_5
Basil,Keira,1.351,59.2748824786324,23.0987179487179,1.15186888525964,1133.27777777777,230.666667,255.0,44.666667,53.833333,Grow_1
Baby Kale,Siberian,2.023,59.9837927350427,21.780844017094,1.04643677217116,1210.27272727272,230.666667,255.0,40.666667,49.833333,Grow_5
Baby Kale,Siberian,2.9,75.9282451923076,21.8953739316239,0.618872560975221,1091.86868686868,230.666667,255.0,40.666667,45.0,Grow_5
Baby Kale,Siberian,3.054,63.8786858974359,22.918547008547,1.01223181453602,1032.31944444444,230.666667,255.0,41.666667,51.333333,Grow_3
Baby Kale,Siberian,3.436,72.9989499389499,22.0284081196581,0.716885574638666,1200.61111111111,230.666667,255.0,38.5,48.666667,Grow_4
Baby Kale,Siberian,3.676,69.5366666666666,22.7802777777777,0.84697210723262,1200.83333333333,230.666667,255.0,41.0,50.0,Grow_4
Baby Kale,Siberian,3.868,63.1357539682539,22.2114087301587,0.988124601546537,1203.14257964257,230.666667,255.0,40.833333,50.0,Grow_4
Baby Kale,Siberian,4.107,61.9667628205128,22.0615491452991,1.00998698701542,1029.23611111111,230.666667,255.0,40.5,50.0,Grow_3
Baby Kale,Siberian,4.147,68.1474166666666,21.8079444444444,0.834375126535281,1021.83838383838,230.666667,255.0,42.5,52.5,Grow_3
Baby Kale,Siberian,4.223,75.9282451923076,21.4485042735042,0.556513146981051,1158.33333333333,230.666667,255.0,40.5,49.833333,Grow_5
Baby Kale,Siberian,4.248,56.8213461538461,22.2429914529914,1.15924911519084,1032.38568376068,230.666667,255.0,40.166667,50.0,Grow_3
Baby Kale,Siberian,4.342,66.0571006483937,23.8461214264662,1.00569273961216,1070.41666666666,230.666667,255.0,37.5,48.666667,Grow_5
Baby Kale,Siberian,4.393,68.3289285714285,22.0096626984126,0.838544346805475,1020.38888888888,230.666667,255.0,39.833333,49.166667,Grow_3
Baby Kale,Siberian,4.47,62.2030876068376,22.8175854700854,1.0516260448977,1114.95192307692,230.666667,255.0,51.833333,47.166667,Grow_5
Baby Kale,Siberian,4.478,75.9282451923076,21.0617158119658,0.553793594256113,1185.23611111111,230.666667,255.0,38.833333,49.833333,Grow_5
Basil,Keira,4.48,64.7565537240537,23.9079304029304,1.04712400292112,1127.86489898989,230.666667,255.0,34.833333,45.333333,Grow_1
Baby Kale,Siberian,4.534,72.3423015873015,22.0913293650793,0.735763796154553,1086.32799145299,230.666667,255.0,40.833333,50.166667,Grow_5
Baby Kale,Siberian,4.558,70.0544097222222,21.9676736111111,0.793079556958419,1038.68055555555,230.666667,255.0,42.333333,52.666667,Grow_3
Baby Kale,Siberian,4.645,65.5215705128205,21.8030448717948,0.902531314232111,1182.77622377622,230.666667,255.0,49.166667,58.666667,Grow_4
Baby Kale,Siberian,4.704,75.9282451923076,21.1639529914529,0.58056699396371,1185.23611111111,230.666667,255.0,39.0,49.833333,Grow_5
Basil,Keira,4.795,62.567097069597,24.5880204517704,1.15904205511457,1123.064005439,230.666667,255.0,44.5,54.5,Grow_1
Baby Kale,Siberian,4.876,61.6576923076923,22.8676388888888,1.06928690652863,1118.10606060606,230.666667,255.0,53.5,53.0,Grow_5
Basil,Keira,4.899,69.0769722222222,23.5048611111111,0.895854703632048,1051.32638888888,230.666667,255.0,46.166667,53.0,Grow_1
Baby Kale,Siberian,4.983,67.2695192307692,21.6835241147741,0.850600559951007,1120.15982905982,230.666667,255.0,39.666667,45.0,Grow_5
Baby Kale,Siberian,4.986,75.9282451923076,22.6755555555555,0.6458114462349,1116.22222222222,230.666667,255.0,52.166667,51.333333,Grow_4
Basil,Keira,5.053,65.7127182539682,22.8175198412698,0.951344455827792,1120.60722610722,230.666667,255.0,46.833333,57.5,Grow_2
Baby Kale,Siberian,5.092,68.8498183760683,22.8943902625152,0.87147338560302,1083.25252525252,230.666667,255.0,39.666667,49.166667,Grow_3
Baby Kale,Siberian,5.162,58.6780021367521,22.0481303418803,1.09643106620558,1229.06944444444,230.666667,255.0,40.166667,50.0,Grow_4
Baby Kale,Siberian,5.175,63.4754166666666,22.1250961538461,0.973966533654207,1057.24456099456,230.666667,255.0,47.0,56.166667,Grow_1
Baby Kale,Siberian,5.235,69.6996153846154,21.5164423076923,0.779080471704413,1101.20833333333,230.666667,255.0,38.833333,42.833333,Grow_5
Baby Kale,Siberian,5.263,55.72797008547,22.0320726495726,1.17341488062624,1203.14257964257,230.666667,255.0,40.5,50.0,Grow_4
Baby Kale,Siberian,5.343,61.2727457264957,22.1022329059829,1.02990362879835,1077.97222222222,230.666667,255.0,40.5,50.0,Grow_1
Red Oakleaf,3SX3806,5.344,61.6461858974358,21.980844017094,1.0138237992459,1141.34722222222,230.666667,255.0,39.666667,45.0,Grow_5
Baby Kale,Siberian,5.418,67.2244551282051,21.8915277777777,0.86188441124505,1035.21367521367,230.666667,255.0,39.833333,50.0,Grow_3
Baby Kale,Siberian,5.443,70.4626846764346,20.8184188034188,0.705800990216195,1176.97639860139,230.666667,255.0,40.333333,45.0,Grow_5
Baby Kale,Siberian,5.448,67.078959096459,22.895119047619,0.919963525105325,1200.61111111111,230.666667,255.0,39.5,48.666667,Grow_4
Baby Kale,Siberian,5.465,66.1474465811965,23.0157799145299,0.953086373240501,1081.47931235431,230.666667,255.0,40.666667,50.0,Grow_4
Baby Kale,Siberian,5.565,66.9075,21.6140277777777,0.856545838561035,1182.77622377622,230.666667,255.0,49.5,58.666667,Grow_4
Baby Kale,Siberian,5.597,75.1040277777777,21.6791666666666,0.646389860029558,1091.86868686868,230.666667,255.0,40.833333,45.0,Grow_5
Basil,Keira,5.599,59.6119123931623,22.2962991452991,1.08858593148818,1041.29166666666,230.666667,255.0,41.833333,52.5,Grow_1
Baby Kale,Siberian,5.639,62.3166623931624,20.8184188034188,0.918743523603859,1093.93055555555,230.666667,255.0,37.166667,40.166667,Grow_5
Baby Kale,Siberian,5.646,72.7098525641025,21.9389188034188,0.719680057574055,1081.44985569985,230.666667,255.0,42.333333,52.5,Grow_4
Basil,Keira,5.685,57.0677735042735,23.2632799145299,1.22568150685445,1045.68055555555,230.666667,255.0,49.333333,58.5,Grow_2
Baby Kale,Siberian,5.703,69.7218739316239,22.5758653846153,0.829997766284702,1157.80686674436,230.666667,255.0,47.75,53.0,Grow_2
Baby Kale,Siberian,5.71,64.0126587301587,20.8474603174603,0.887079264477963,1094.59722222222,230.666667,255.0,39.666667,49.833333,Grow_5
Baby Kale,Siberian,5.714,69.4564957264957,21.7305235042735,0.796863872876376,1120.15982905982,230.666667,255.0,39.666667,45.0,Grow_5
Baby Kale,Siberian,5.745,62.7413888888888,22.0385149572649,0.986871119222683,1036.04166666666,230.666667,255.0,40.5,50.0,Grow_3
Baby Kale,Siberian,5.745,67.5210897435897,22.4012072649572,0.881777249964913,1101.20833333333,230.666667,255.0,39.666667,49.833333,Grow_5
Baby Kale,Siberian,5.771,72.7077823565323,22.6158852258852,0.751379965285714,1193.86742424242,230.666667,255.0,39.666667,45.0,Grow_4
Baby Kale,Siberian,5.808,64.619452075702,21.6791941391941,0.917961118425831,1193.56944444444,230.666667,255.0,41.666667,46.5,Grow_5
Baby Kale,Siberian,5.815,65.9506303418803,21.7596214896214,0.888838069268188,1101.20833333333,230.666667,255.0,38.833333,42.833333,Grow_5
Baby Kale,Siberian,5.847,68.9940384615384,24.0980021367521,0.936056676121462,1077.7058080808,230.666667,255.0,40.666667,49.833333,Grow_5
Baby Kale,Siberian,5.857,69.461079059829,22.6374465811965,0.840239596103426,1102.04166666666,230.666667,255.0,39.666667,50.0,Grow_4
Baby Kale,Siberian,5.874,67.6996092796092,22.6545985958485,0.888588853202228,1039.75029137529,230.666667,255.0,38.333333,48.666667,Grow_3
Baby Kale,Siberian,5.88,59.6801282051282,21.9598809523809,1.06571956711487,1101.34722222222,230.666667,255.0,40.333333,43.666667,Grow_4
Baby Kale,Siberian,5.888,59.1279294871794,21.4409081196581,1.04480317329462,1101.34722222222,230.666667,255.0,40.5,43.666667,Grow_4
Baby Kale,Siberian,5.902,73.4111111111111,21.6060317460317,0.687445613883324,1039.75029137529,230.666667,255.0,38.333333,48.666667,Grow_3
Baby Kale,Siberian,5.902,71.9244551282051,23.3599572649572,0.808876424318449,1095.74873737373,230.666667,255.0,39.5,49.833333,Grow_5
Red Oakleaf,3SX3806,5.927,62.1531837606837,23.2084829059829,1.07615867965495,1024.61363636363,230.666667,255.0,46.333333,56.166667,Grow_3
Baby Kale,Siberian,5.969,73.9224679487179,22.1825641025641,0.698400959726032,1158.33333333333,230.666667,255.0,40.666667,49.833333,Grow_5
Basil,Keira,6.018,59.2923643162393,23.1616303418803,1.15510727547751,1118.43361499611,230.666667,255.0,40.333333,52.5,Grow_2
Butterhead,Fairly,6.056,61.9654807692307,22.9662179487179,1.06742681685781,1094.06944444444,230.666667,232.5,37.666667,47.5,Grow_5
Baby Kale,Siberian,6.109,74.075673076923,22.1836538461538,0.693099606841484,1218.36111111111,230.666667,255.0,40.166667,50.0,Grow_4
Baby Kale,Siberian,6.142,64.4860897435897,21.7255876068376,0.925117184790861,1088.29292929292,230.666667,255.0,40.333333,50.166667,Grow_4
Baby Kale,Siberian,6.145,54.6261004273504,22.083141025641,1.20662571094237,1032.38568376068,230.666667,255.0,40.166667,50.0,Grow_3
Baby Kale,Siberian,6.145,70.629310515873,22.0160466269841,0.779962605714621,1078.33333333333,230.666667,255.0,42.333333,52.5,Grow_3
Baby Kale,Siberian,6.146,65.3518272283272,22.1323067765567,0.924119228913152,1100.76437451437,230.666667,255.0,42.0,50.666667,Grow_3
Baby Kale,Siberian,6.161,53.6923763736263,23.3367002442002,1.33250230649928,1189.25,230.666667,255.0,34.0,43.333333,Grow_5
Baby Kale,Siberian,6.198,74.6388888888888,21.958173076923,0.670767998111341,1086.32799145299,230.666667,255.0,40.5,50.166667,Grow_5
Baby Kale,Siberian,6.208,63.5135641025641,21.913141025641,0.960832554566122,1101.20833333333,230.666667,255.0,39.0,49.833333,Grow_5
Red Oakleaf,3SX3806,6.221,57.3030341880341,21.6615918803418,1.10634665087373,1095.40909090909,230.666667,255.0,40.333333,49.166667,Grow_3
Baby Kale,Siberian,6.225,66.2367628205128,22.3449893162393,0.912118221789477,1038.68055555555,230.666667,255.0,40.5,50.0,Grow_3
Baby Kale,Siberian,6.236,68.4424053724053,22.6204792429792,0.868466410630233,1096.44376456876,230.666667,255.0,40.333333,49.833333,Grow_5
Baby Kale,Siberian,6.25,72.8055662393162,22.065235042735,0.72267368915506,1092.82478632478,230.666667,255.0,40.333333,50.166667,Grow_3
Baby Kale,Siberian,6.259,65.0617554945054,21.8246272893772,0.914719608437007,1177.0707070707,230.666667,255.0,38.166667,48.333333,Grow_5
Baby Kale,Siberian,6.267,70.0776602564102,21.7113995726495,0.778169758668842,1032.67929292929,230.666667,255.0,40.5,50.0,Grow_3
Baby Kale,Siberian,6.306,59.858693019943,22.1675925925925,1.07305948357608,1173.58333333333,230.666667,255.0,40.333333,50.0,Grow_4
Baby Kale,Siberian,6.315,62.3796825396825,21.0737103174603,0.942310823097223,1093.93055555555,230.666667,255.0,33.0,40.166667,Grow_5
Baby Kale,Siberian,6.316,71.4783712121212,22.8073154623154,0.793078787226437,1077.37684537684,230.666667,255.0,40.5,50.0,Grow_4
Baby Kale,Siberian,6.322,54.0987301587301,23.5900198412698,1.3369517617849,1093.16074203574,230.666667,255.0,41.666667,52.5,Grow_5
Baby Kale,Siberian,6.334,53.9007008547008,23.7413525641025,1.35556153153735,1093.16074203574,230.666667,255.0,42.0,52.5,Grow_5
Baby Kale,Siberian,6.35,54.1794551282051,23.0677884615384,1.29378771595485,1216.5909090909,230.666667,255.0,58.5,58.5,Grow_5
Baby Kale,Siberian,6.359,71.1022713675213,22.8140641025641,0.804565726855709,1193.86742424242,230.666667,255.0,39.666667,45.0,Grow_4
Baby Kale,Siberian,6.362,65.3069734432234,22.3360207570207,0.936853095833401,1065.59722222222,230.666667,255.0,35.666667,46.333333,Grow_3
Baby Kale,Siberian,6.391,68.1712072649572,22.2216025641025,0.854416009046839,1092.82478632478,230.666667,255.0,40.5,50.166667,Grow_3
Red Oakleaf,3SX3806,6.391,65.5628098290598,22.231079059829,0.926203026930251,1207.3141025641,230.666667,255.0,40.5,45.0,Grow_5
Baby Kale,Siberian,6.406,75.0797222222222,21.8130555555555,0.652809203813912,1086.32799145299,230.666667,255.0,41.0,50.166667,Grow_5
Red Oakleaf,3SX3806,6.423,59.0558333333333,22.1909722222222,1.09563290636525,1093.16074203574,230.666667,255.0,40.833333,45.0,Grow_5
Basil,Keira,6.428,67.1268696581196,22.748376068376,0.91237247543591,1074.21454933954,230.666667,255.0,42.833333,53.166667,Grow_1
Baby Kale,Siberian,6.446,75.9282451923076,21.0351388888888,0.437102727232209,1158.07799145299,230.666667,255.0,40.833333,49.833333,Grow_5
Baby Kale,Siberian,6.462,67.2597527472527,21.4537026862026,0.838190580152117,1101.20833333333,230.666667,255.0,40.333333,49.833333,Grow_5
Baby Kale,Siberian,6.54,75.9282451923076,22.8182158119658,0.64065167326189,1188.95299145299,230.666667,255.0,39.333333,50.0,Grow_4
Baby Kale,Siberian,6.605,68.9452029914529,23.2997435897435,0.891232767426393,1091.08333333333,230.666667,255.0,40.0,50.0,Grow_3
Baby Kale,Siberian,6.608,64.9630679625034,21.6484653294733,0.907961757367072,1177.0707070707,230.666667,255.0,37.5,48.333333,Grow_5
Basil,Keira,6.651,53.517155067155,23.8092039072039,1.37374186818522,1127.81944444444,230.666667,255.0,22.333333,52.166667,Grow_1
Basil,Keira,6.654,60.2354594017094,23.1687393162393,1.12951351964657,1148.96348096348,230.666667,255.0,43.333333,51.5,Grow_2
Baby Kale,Siberian,6.679,63.5615384615384,22.2797542735042,0.980946141724094,1033.55555555555,230.666667,255.0,40.333333,50.0,Grow_3
Baby Kale,Siberian,6.688,75.9282451923076,22.1367094017094,0.600441393202044,1095.74873737373,230.666667,255.0,40.833333,49.833333,Grow_5
Baby Kale,Siberian,6.691,56.9484722222222,22.52625,1.17601785528181,1031.98999611499,230.666667,255.0,41.0,50.166667,Grow_3
Baby Kale,Siberian,6.717,64.677938034188,22.6887927350427,0.974934010882731,1032.67929292929,230.666667,255.0,39.5,50.0,Grow_3
Baby Kale,Siberian,6.717,73.4024496336996,21.1428189865689,0.668259718864094,1171.6452020202,230.666667,255.0,40.0,49.833333,Grow_5
Baby Kale,Siberian,6.724,69.5895961538461,22.4993867521367,0.828850920898619,1070.41666666666,230.666667,255.0,38.333333,48.666667,Grow_5
